개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,건물용도명,기존게임업외업종명,기타내역2,노래방실수,데이터갱신시점,도로명주소,문화사업자구분명,문화체육업종명,방음시설여부,비디오재생기명,비상계단여부,비상구여부,상세영업상태명,상세영업상태코드,소방시설여부,시설면적,영업상태코드,음향시설여부,자동환기여부,전화번호,제공게임물명,제작취급품목내용,조명시설유무,조명시설조도,좌표정보(X),좌표정보(Y),주변환경명,지번주소,지상층수,지역구분명,지하층수,청소년실수,청소년실여부,총게임기수,총층수,통로너비,특수조명여부,편의시설여부,최종수정시점
4490000,CDFF2241022008000040,2008-04-29,,폐업,2017-03-10,,,,31146,O2 PC ZONE,I,근린생활시설,,,,2026-03-26 22:34:59,"충청남도 천안시 서북구 성정로 82 (성정동, 후생빌딩)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,217.5,03,,,,,,,,212347.107570526    ,368024.324875835    ,아파트지역,충청남도 천안시 서북구 성정동 727-2 후생빌딩 지하1층 ,4,일반주거지역,1,,,68,5,,,,2017-03-10 15:55:04
4490000,CDFF2241022008000043,2008-04-30,,폐업,2011-08-17,,,,,스톰PC방,I,근린생활시설,,,,2026-03-26 22:34:59,충청남도 천안시 동남구 문암로 74-2  (안서동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,102.58,03,,,,,,,,216079.788155091    ,371067.756654861    ,기타,충청남도 천안시 동남구 안서동 385-4 ,2,일반주거지역,1,,,45,3,,,,2011-08-17 13:10:19
4490000,CDFF2241022010000072,2010-10-11,,폐업,2011-04-21,,,,,두꺼비PC방,I,,,,,2026-03-26 22:35:11,"충청남도 천안시 동남구 신촌1길 8  (신방동,(102호))",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,48.4,03,,,,,,,,210625.381668798    ,365248.859622043    ,,충청남도 천안시 동남구 신방동 784-16 (102호) ,,,,,,8,,,,,2011-04-29 11:45:22
4490000,CDFF2241022010000073,2010-10-11,,폐업,2013-06-26,,,,,GOOD 짱 PC방,I,,,,,2026-03-26 22:35:11,"충청남도 천안시 동남구 버들로 8  (대흥동,(2층))",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,52.3,03,,,0415631468,전체이용가,,,,213206.813381765    ,367506.390754559    ,,충청남도 천안시 동남구 대흥동 76 (2층) ,,,,,,35,,,,,2013-06-26 15:30:27
4490000,CDFF2241022010000074,2010-10-13,,폐업,2010-11-23,,,,,T-1 PC,I,,,,,2026-03-26 22:35:11,"충청남도 천안시 서북구 봉정로 215  (성정동,2층)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,91.15,03,,,,전체이용가,,,,212710.446748178    ,368887.233765427    ,,충청남도 천안시 서북구 성정동 660-7 2층 ,4,주거지역,1,,,30,5,,,,2010-11-23 10:25:57
4490000,CDFF2241022010000075,2010-10-13,,폐업,2011-12-16,,,,,세븐 PC,I,,,,,2026-03-26 22:35:11,충청남도 천안시 서북구 성정15길 7  (성정동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,66,03,,,,전체이용가,,,,212315.080393832    ,368530.376219289    ,,충청남도 천안시 서북구 성정동 699-15 ,3,일반주거지역,1,,,8,4,,,,2011-12-16 15:13:26
4490000,CDFF2241022010000078,2010-11-04,,폐업,2011-05-23,,,,,S. J PC방,I,,,,,2026-03-26 22:35:11,"충청남도 천안시 서북구 성정공원3길 21,  101호 (성정동,선인프라자)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,152.06,03,,,,전체이용가,,,,212719.724568155    ,369454.013730016    ,,충청남도 천안시 서북구 성정동 1418 선인프라자 101호,8,,2,,,7,10,,,,2011-05-23 11:33:56
4490000,CDFF2241022010000079,2010-11-08,,폐업,2017-12-22,,,,31103,One PC방,I,,,,,2026-03-26 22:35:11,"충청남도 천안시 서북구 두정역서3길 21-14 (두정동, 김밥천국)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,211.71,03,,,,전체이용가,,,,213071.771671168    ,370200.144188165    ,,충청남도 천안시 서북구 두정동 74-12 2층 ,2,,1,,,80,3,,,,2017-12-22 18:40:30
4490000,CDFF2241022010000080,2010-11-09,,폐업,2012-04-27,,,,,제이 PC방,I,,,,,2026-03-26 22:35:11,"충청남도 천안시 서북구 오성로 107,  102호 (두정동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,75.41,03,,,,전체이용가,,,,212363.692509214    ,369903.193139631    ,,충청남도 천안시 서북구 두정동 1370 102호,8,,2,,,7,10,,,,2012-04-27 14:55:08
4490000,CDFF2241022010000082,2010-11-25,,폐업,2011-12-27,,,,,스타PC방,I,,,,,2026-03-26 22:35:11,충청남도 천안시 동남구 병천면 병천1로 74  ((1동)),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,156.87,03,,,,,,,,226201.560613736    ,361995.33802964     ,,충청남도 천안시 동남구 병천면 병천리 247-6 (1동) ,,,,,,29,1,,,,2011-12-27 10:47:18
4490000,CDFF2241022010000084,2010-11-26,,폐업,2016-01-29,,,,31137,굿 PC방,I,,,,,2026-03-26 22:35:11,충청남도 천안시 서북구 서부8길 32-1 (성정동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,33.05,03,,,,전체이용가,,,,212431.987391944    ,368633.867910777    ,,충청남도 천안시 서북구 성정동 683-3 1층 ,2,,,,,4,2,,,,2016-01-29 14:16:59
4490000,CDFF2241022007000008,2007-07-06,,폐업,2013-05-03,,,,,노라조PC방,I,근린생활시설,,,,2026-03-26 22:34:55,충청남도 천안시 동남구 먹거리8길 19  (신부동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,107.05,03,,,,전체이용가,,,,213782.784049325    ,368447.461312687    ,기타,충청남도 천안시 동남구 신부동 458-7 ,3,일반주거지역,1,,,,4,,,,2013-05-24 17:48:07
4490000,CDFF2241022007000011,2007-07-06,,폐업,2010-02-17,,,,,마린PC방,I,근린생활시설,,,,2026-03-26 22:34:55,충청남도 천안시 동남구 터미널9길 18  (신부동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,76.89,03,,,,,,,,213716.17343839     ,369054.425269982    ,아파트지역,충청남도 천안시 동남구 신부동 568 ,3,일반주거지역,1,,,,4,,,,2010-07-02 16:03:25
4490000,CDFF2241022007000013,2007-07-10,,폐업,2019-09-17,,,,31173,토마토 PC방,I,근린생활시설,,,,2026-03-26 22:34:55,"충청남도 천안시 서북구 쌍용17길 25 (쌍용동, 일성능수아파트)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,92.16,03,,,,,,,,210960.850046824    ,366292.514594003    ,아파트지역,충청남도 천안시 서북구 쌍용동 652 일성능수 상가지하 ,3,일반주거지역,1,,,47,4,,,,2020-01-22 15:15:34
4490000,CDFF2241022007000014,2007-07-11,,폐업,2017-07-31,,,,,동경PC방,I,근린생활시설,,,,2026-03-26 22:34:55,충청남도 천안시 동남구 봉정로 55 (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,135.36,03,,,,,,,,212404.474667559    ,367328.562431935    ,유흥업소밀집지역,충청남도 천안시 동남구 봉명동 48-23 ,3,일반상업지역,1,,,51,4,,,,2020-03-27 18:17:07
4490000,CDFF2241022007000015,2007-07-20,,폐업,2015-11-30,,,,,아이비스피씨방,I,근린생활시설,,,,2026-03-26 22:34:55,충청남도 천안시 동남구 봉정로 40 (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,174,03,,,,전체이용가,,,,212411.074638864    ,367144.82807049     ,기타,충청남도 천안시 동남구 봉명동 44-11 ,6,일반상업지역,1,,,30,7,,,,2018-04-05 10:04:51
4490000,CDFF2241022007000018,2007-08-09,,폐업,2010-12-20,,,,,끼리끼리PC방,I,근린생활시설,,,,2026-03-26 22:34:55,충청남도 천안시 동남구 신원2길 66  (신부동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,80.96,03,,,,,,,,,,주택가주변,충청남도 천안시 동남구 신부동 484-9 ,2,일반주거지역,1,,,,3,,,,2010-12-20 09:53:29
4490000,CDFF2241022007000019,2007-08-09,,폐업,2015-02-03,,,,,굿모닝PC방,I,근린생활시설,,,,2026-03-26 22:34:55,충청남도 천안시 서북구 입장면 입장시장2길 14,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,124.23,03,,,,,,,,219856.218097532    ,379238.276564104    ,주택가주변,충청남도 천안시 서북구 입장면 하장리 41-6 ,3,일반주거지역,,,,42,3,,,,2015-02-03 13:29:31
4490000,CDFF2241022007000020,2007-08-17,,폐업,2011-12-05,,,,,웰컴투PC존,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 청수로 87  (청수동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,120,03,,,,,,,,213794.960039209    ,365517.389381696    ,아파트지역,충청남도 천안시 동남구 청수동 206-11 ,5,일반주거지역,1,,,30,6,,,,2011-12-05 17:54:45
4490000,CDFF2241022007000022,2007-08-31,,폐업,2020-06-30,,,,31115,매직아이PC방,I,근린생활시설,,,,2026-03-26 22:34:56,"충청남도 천안시 동남구 단대로 117-2, 지하1층 (신부동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,103.91,03,,,,전체이용가,,,,214494.870108792    ,370030.494963976    ,주택가주변,충청남도 천안시 동남구 신부동 239-11 ,3,일반주거지역,1,,,50,4,,,,2020-08-10 10:33:22
4490000,CDFF2241022007000023,2007-08-31,,폐업,2009-02-23,,,331-835,,PC클럽 락,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 서북구 성거읍 봉주로 97,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,168.18,03,,,,,,,,213957.810039558    ,375171.114613038    ,아파트지역,충청남도 천안시 서북구 성거읍 신월리 370-6 ,4,일반주거지역,1,,,,5,,,,2009-02-23 18:39:47
4490000,CDFF2241022007000026,2007-09-10,,폐업,2009-11-18,,,,,스카이PC방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 서북구 입장면 입장로 153,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,60.15,03,,,,,,,,219734.31635659     ,379279.97862698     ,기타,충청남도 천안시 서북구 입장면 하장리 45-19 ,2,일반주거지역,,,,,2,,,,2009-11-18 15:13:09
4490000,CDFF2241022007000027,2007-09-10,,폐업,2010-09-06,,,,,인터죤,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 서북구 쌍용대로 293  (성정동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,76.25,03,,,,,,,,212101.872019489    ,369135.926318416    ,아파트지역,충청남도 천안시 서북구 성정동 413-20 ,1,일반주거지역,5,,,,6,,,,2010-09-06 08:39:52
4490000,CDFF2241022007000028,2007-09-19,,폐업,2009-11-13,,,,,절대강자PC방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 서북구 미라8길 4  (쌍용동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,102.48,03,,,,,,,,211327.264174301    ,366878.523695767    ,기타,충청남도 천안시 서북구 쌍용동 1122 ,3,일반주거지역,1,,,,4,,,,2009-11-13 16:52:16
4490000,CDFF2241022007000029,2007-09-21,,폐업,2009-01-14,,,331-936,,선영이인터넷게임장,I,근린생활시설,,,,2026-03-26 22:34:56,"충청남도 천안시 서북구 서부4길 24  (성정동,성진래미안102호)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,71.28,03,,,,,,,,212537.430643635    ,368812.973759234    ,주택가주변,충청남도 천안시 서북구 성정동 667-1 성진래미안102호 ,3,일반주거지역,1,,,,4,,,,2009-02-02 16:25:27
4490000,CDFF2241022007000030,2007-09-21,,폐업,2009-11-20,,,,,에이플러스PC방,I,근린생활시설,,,,2026-03-26 22:34:56,"충청남도 천안시 동남구 문화로 3  (대흥동,외3필지)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,102.93,03,,,,,,,,213218.134133034    ,367758.496864895    ,기타,충청남도 천안시 동남구 대흥동 6-3 외3필지 ,4,상업지역,1,,,,5,,,,2010-08-12 11:04:31
4490000,CDFF2241022007000031,2007-09-21,,폐업,2008-12-23,,,331-230,,유림넷PC방,I,근린생활시설,,,,2026-03-26 22:34:56,"충청남도 천안시 서북구 검은들3길 50  (불당동,씨티플러스401,402호)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,173.76,03,,,,,,,,209660.842915403    ,367637.371144238    ,유흥업소밀집지역,"충청남도 천안시 서북구 불당동 729 씨티플러스401,402호 ",9,상업지역,3,,,,12,,,,2008-12-23 17:58:13
4490000,CDFF2241022007000032,2007-09-21,,폐업,2015-04-02,,,,,지존피씨방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 차돌로 91  (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,121.41,03,,,,,,,,212434.53111245     ,366813.372663219    ,기타,충청남도 천안시 동남구 봉명동 34-13 ,2,일반주거지역,,,,,2,,,,2015-04-02 16:21:57
4490000,CDFF2241022010000085,2010-11-26,,폐업,2011-05-06,,,,,에스제이 PC ZONE,I,,,,,2026-03-26 22:35:12,"충청남도 천안시 서북구 성정공원7길 5  (성정동,1층)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,88.33,03,,,,전체이용가,,,,,,,충청남도 천안시 서북구 성정동 1332 1층 ,6,,1,,,10,7,,,,2011-05-06 15:34:45
4490000,CDFF2241022010000087,2010-11-30,,폐업,2018-02-19,,,,,애플pc방,I,,,,,2026-03-26 22:35:12,"충청남도 천안시 동남구 만남로 28 (신부동,(6층))",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,250.95,03,,,0415672120,,,,,213780.822797404    ,368581.783366833    ,,충청남도 천안시 동남구 신부동 461-1 (6층) ,,,,,,82,,,,,2018-02-28 17:58:30
4490000,CDFF2241022010000091,2010-12-20,,폐업,2013-06-25,,,,,둘리 PC방,I,,,,,2026-03-26 22:35:12,"충청남도 천안시 동남구 봉정로 30  (봉명동,(2층))",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,94.48,03,,,,,,,,212388.524092914    ,367043.261213131    ,,충청남도 천안시 동남구 봉명동 39-15 (2층) ,,,,,,25,,,,,2013-06-25 15:57:19
4490000,CDFF2241022010000092,2010-12-21,,폐업,2011-07-01,,,,,히든PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 동남구 대흥로 110  (사직동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,72,03,,,,,,,,213356.43796212     ,366514.127670299    ,,충청남도 천안시 동남구 사직동 186-5 ,,,,,,6,1,,,,2011-07-01 15:04:44
4490000,CDFF2241022010000093,2010-12-21,,폐업,2013-12-24,,,,,놀토PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 동남구 고재2길 19 (원성동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,88.95,03,,,,,,,,214248.227247835    ,366861.36186438     ,,충청남도 천안시 동남구 원성동 542-3 ,,,,,,35,1,,,,2013-12-24 15:27:46
4490000,CDFF2241022010000094,2010-12-23,,폐업,2011-11-23,,,,,베스트 PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 서북구 서부3길 7  (성정동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,32.64,03,,,,전체이용가,,,,212348.984312183    ,368655.622538418    ,,충청남도 천안시 서북구 성정동 681-8 ,1,,,,,6,1,,,,2011-11-23 15:57:03
4490000,CDFF2241022011000002,2011-01-21,,폐업,2012-08-17,,,,,하나둘 PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 서북구 직산읍 직산로 24  (외 1필지 한도아파트 상가동 104호),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,33.6,03,,,,전체이용가,,,,213703.046600445    ,375372.113223761    ,,충청남도 천안시 서북구 직산읍 삼은리 70 외 1필지 한도아파트 상가동 104호 ,1,,1,,,20,2,,,,2012-08-17 17:43:17
4490000,CDFF2241022011000007,2011-04-08,,폐업,2016-04-01,,,,31107,라임오렌지 PC,I,,,,,2026-03-26 22:35:12,"충청남도 천안시 서북구 원두정6길 3 (두정동, 고궁빌딩)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,192.03,03,,,,전체이용가,,,,211851.05034304     ,370039.146749337    ,,충청남도 천안시 서북구 두정동 896 2층 ,5,,1,,,70,6,,,,2016-10-11 13:26:23
4490000,CDFF2241022011000008,2011-04-12,,폐업,2011-11-01,,,,,세븐PC방,I,근린생활시설,,,,2026-03-26 22:35:12,"충청남도 천안시 동남구 신부2길 28  (신부동,(2층))",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,82.5,03,,,,,,,,214142.386592069    ,368561.408306685    ,,충청남도 천안시 동남구 신부동 469-1 (2층) ,2,,,,,30,2,,,,2011-11-02 10:39:05
4490000,CDFF2241022011000010,2011-05-12,,폐업,2014-04-08,,,,,퓨전 PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 동남구 봉명8길 64 (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,261.02,03,,,0415746404,,,,,212380.117685025    ,367197.071578968    ,,충청남도 천안시 동남구 봉명동 45-19 (2층) ,4,,1,,,45,2,,,,2014-04-08 16:50:04
4490000,CDFF2241022011000011,2011-05-18,,폐업,2019-11-06,,,,,놀러와 PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 동남구 봉정로 64 (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,25,03,,,,전체이용가,,,,212462.486814987    ,367388.735781154    ,,충청남도 천안시 동남구 봉명동 48-2 ,,,,,,8,1,,,,2019-11-06 16:29:50
4490000,CDFF2241022011000014,2011-07-04,,폐업,2012-03-14,,,,,놀토 전용 PC방,I,,,,,2026-03-26 22:35:12,"충청남도 천안시 서북구 오성로 121,  402호 (두정동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,92.45,03,,,,전체이용가,,,,212512.601518913    ,369883.801730593    ,,충청남도 천안시 서북구 두정동 1389 402호,7,,1,,,31,8,,,,2012-03-14 11:29:27
4490000,CDFF2241022011000015,2011-07-12,,폐업,2013-09-02,,,,,골드PC방,I,,,,,2026-03-26 22:35:12,"충청남도 천안시 서북구 봉정로 220, 1층 (성정동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,33.24,03,,,,전체이용가,,,,212758.708518369    ,368912.040185934    ,,충청남도 천안시 서북구 성정동 663-10 1층 ,1,,,,,8,1,,,,2013-09-02 17:24:08
4490000,CDFF2241022011000016,2011-07-26,,폐업,2011-11-25,,,,,킹 PC방,I,,,,,2026-03-26 22:35:12,충청남도 천안시 동남구 신부12길 26-1  (신부동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,38.1,03,,,,,,,,214301.635708165    ,368529.575305849    ,,충청남도 천안시 동남구 신부동 488-2 ,,,,,,5,,,,,2011-11-25 15:36:08
4490000,CDFF2241022011000018,2011-08-18,,폐업,2022-12-27,,,,31111,프로 PC,I,,,,,2026-03-26 22:35:12,충청남도 천안시 서북구 두정역동2길 1 (두정동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,151,03,,,,전체이용가,,,,213355.97377826     ,370444.839010482    ,,충청남도 천안시 서북구 두정동 1758 4층 ,4,,,,,53,4,,,,2022-12-28 11:17:38
4490000,CDFF2241022011000019,2011-09-19,,폐업,2011-11-02,,,,,놀러와 PC,I,,,,,2026-03-26 22:35:12,충청남도 천안시 동남구 병천면 충절로 1765,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,31.4,03,,,0415732360,전체이용가,,,,226794.528387818    ,362394.950457199    ,,충청남도 천안시 동남구 병천면 병천리 88-2 ,1,,,,,6,1,,,,2011-11-02 16:55:39
4490000,CDFF2241022011000020,2011-09-21,,폐업,2022-06-30,,,,,비타민 PC방,I,,,,,2026-03-26 22:35:24,"충청남도 천안시 동남구 서부대로 276  (신방동,(지하1층))",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,198,03,,,,전체이용가,,,,211474.039050896    ,365707.935298241    ,,충청남도 천안시 동남구 신방동 886 (지하1층) ,,,1,,,62,,,,,2023-01-30 13:51:56
4490000,CDFF2241022011000021,2011-09-26,,폐업,2012-06-05,,,,,뉴인터죤,I,,,,,2026-03-26 22:35:24,"충청남도 천안시 서북구 쌍용대로 293,  202호 (성정동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,75.1,03,,,,전체이용가,,,,212101.872019489    ,369135.926318416    ,,충청남도 천안시 서북구 성정동 413-20 202호,5,,1,,,41,6,,,,2012-06-05 15:37:16
4490000,CDFF2241022011000022,2011-10-24,,폐업,2021-10-20,,,,31173,힐링PC,I,,,,,2026-03-26 22:35:24,"충청남도 천안시 서북구 쌍용16길 41, 상가동 401-1,401-2호 (쌍용동, 일성다래아파트)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,176.32,03,,,,전체이용가,,,,210817.214898351    ,366253.838337128    ,,"충청남도 천안시 서북구 쌍용동 657 일성다래아파트및이즈마트 상가동 상가 401-1, 401-2호",20,,3,,,51,23,,,,2021-10-21 16:49:41
4490000,CDFF2241022007000034,2007-10-11,,폐업,2012-07-06,,,,,유림넷PC방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 신부12길 30  (신부동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,108.9,03,,,0415562276,전체이용가,,,,214329.764158344    ,368529.567798378    ,주택가주변,충청남도 천안시 동남구 신부동 488-4 ,3,일반주거지역,1,,,,4,,,,2013-05-21 11:41:42
4490000,CDFF2241022007000035,2007-10-15,,폐업,2010-07-09,,,,,인터피아,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 봉정로 74  (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,110.91,03,,,,,,,,212477.402051103    ,367475.901536581    ,유흥업소밀집지역,충청남도 천안시 동남구 봉명동 49-2 ,3,일반상업지역,1,,,,4,,,,2010-07-02 16:00:53
4490000,CDFF2241022007000036,2007-10-18,,폐업,2020-10-12,,,,31233,익사이팅PC방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 목천읍 신계1길 39,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,153.92,03,,,,전체이용가,,,,217322.577521576    ,363286.105096081    ,아파트지역,충청남도 천안시 동남구 목천읍 신계리 422-11 ,2,일반주거지역,,,,50,2,,,,2020-10-12 14:20:59
4490000,CDFF2241022007000037,2007-10-22,,폐업,2010-08-12,,,,,나우컴PC방,I,근린생활시설,,,,2026-03-26 22:34:56,,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,258.31,03,,,,,,,,213165.392910466    ,367732.376983955    ,기타,충청남도 천안시 동남구 대흥동 21-1 ,6,일반상업지역,1,,,,7,,,,2010-08-12 13:20:09
4490000,CDFF2241022007000039,2007-10-23,,폐업,2011-12-06,,,,,황실PC방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 신부12길 19  (신부동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,118,03,,,0415557229,,,,,214231.247956309    ,368563.891273545    ,기타,충청남도 천안시 동남구 신부동 489-1 ,7,일반상업지역,5,,,,12,,,,2011-12-06 16:59:24
4490000,CDFF2241022007000040,2007-10-29,,폐업,2012-04-24,,,,,뉴파워PC방,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 서북구 두정고8길 9  (두정동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,143,03,,,,,,,,211692.222494769    ,370744.619084992    ,주택가주변,충청남도 천안시 서북구 두정동 1872 ,4,일반주거지역,,,,,4,,,,2012-04-24 14:19:41
4490000,CDFF2241022007000041,2007-11-01,,폐업,2010-11-15,,,,,포세이돈PC방,I,근린생활시설,,,,2026-03-26 22:34:56,,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,74.48,03,,,,,,,,,,기타,충청남도 천안시 동남구 신부동 ,4,일반주거지역,,,,,4,,,,2010-11-20 09:37:16
4490000,CDFF2241022007000042,2007-11-01,,폐업,2020-03-20,,,,,PC방 SUNNY,I,근린생활시설,,,,2026-03-26 22:34:56,충청남도 천안시 동남구 북면 복구정3길 1,유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,107.3,03,,,,전체이용가,,,,222268.604141267    ,363200.359033827    ,기타,충청남도 천안시 동남구 북면 연춘리 120-5 ,3,일반주거지역,,,,,3,,,,2020-03-20 15:22:06
4490000,CDFF2241022007000044,2007-11-05,,폐업,2016-06-21,,,,31110,인터세븐피시방,I,근린생활시설,,,,2026-03-26 22:34:56,"충청남도 천안시 서북구 성정두정로 12 (성정동, 두정메트로존)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,134.39,03,,,,,,,,212552.415530081    ,369469.27750904     ,유흥업소밀집지역,충청남도 천안시 서북구 성정동 1451 203호,8,상업지역,2,,,47,10,,,,2016-06-21 14:28:35
4490000,CDFF2241022007000045,2007-11-07,,폐업,2023-04-07,,,,31145,게임속으로 본점PC방,I,근린생활시설,,,,2026-03-26 22:34:57,"충청남도 천안시 서북구 봉정로 116, 2층 (성정동)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,239.36,03,,,,,,,110,212562.352738979    ,367886.908023614    ,유흥업소밀집지역,충청남도 천안시 서북구 성정동 196-16 2층 ,4,일반상업지역,1,,,68,5,,,,2023-04-07 15:32:01
4490000,CDFF2241022007000047,2007-11-12,,폐업,2009-02-26,,,330-931,,라스트PC클럽,I,근린생활시설,,,,2026-03-26 22:34:57,충청남도 천안시 동남구 봉명8길 64  (봉명동),유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,152.18,03,,,,,,,,212380.117685025    ,367197.071578968    ,기타,충청남도 천안시 동남구 봉명동 45-19 ,4,상업지역,1,,,,5,,,,2009-02-27 10:21:56
4490000,CDFF2241022007000048,2007-11-14,,폐업,2013-02-25,,,331-220,,프리존PC방,I,근린생활시설,,,,2026-03-26 22:34:57,"충청남도 천안시 서북구 백석3로 135  (백석동,3층 301호)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,238.94,03,,,,,,,,211042.282725085    ,369001.929911676    ,기타,충청남도 천안시 서북구 백석동 876 3층 301호 ,5,일반주거지역,1,,,,6,,,,2013-02-25 15:25:04
4490000,CDFF2241022007000049,2007-11-14,,폐업,2011-11-01,,,,,젠PC방,I,근린생활시설,,,,2026-03-26 22:34:57,"충청남도 천안시 동남구 충무로 418-1 (영성동,청송빌딩4층)",유통관련업,인터넷컴퓨터게임시설제공업,,,,,폐업,03,,86.86,03,,,,,,,,213470.577899573    ,366310.400246151    ,기타,충청남도 천안시 동남구 영성동 158-3 청송빌딩4층 ,6,일반주거지역,,,,,6,,,,2020-03-28 14:33:04
